,id,dev response date,dev response,review date,userName,review,rating,isEdited,review title
872,36911075.0,2023-06-04T15:17:34Z,"Thanks for taking the time to share your experience with us. Sorry to hear that your internet is not working correctly. For direct support, please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF     ",2023-06-03 02:36:34,Sloveland,"I'm so beyond tired of getting told I have an outage. It happens to me 1-2 times a week for HOURS at a time, and with my work I need my computer and wifi.",1,False,I'm gonna get rid of spectrum soon if this issue never gets resolved.
873,,,,2023-05-20 09:40:00,atanner2,Went from useful app to not being able to see anything connected to modem. Now app is only for seeing bill and upgrade services,1,False,Update blows
874,35021189.0,2023-02-22T19:36:24Z,"Thank you for taking the time to share your experience and provide feedback. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-05-18 06:43:39,Shiva135,"Only useful for making payments, and restart modem. There are unnecessary links to TV, voice and phone apps which I'm not subscribed to.
App doesn't notify you, when there is a pending payment or statement is ready.",1,True,Nice App
875,,,,2023-03-12 12:53:17,Macabees,The app saves you a lot of time,5,False,Time Saver
876,,,,2023-05-06 16:29:29,Carol and Bruce,I wish it was easier to add a second account.,3,False,Mobile app.
877,,,,2023-05-01 14:48:52,nextbame,"First month fast , after that very slow. 
The definitely throttle  the speed.",2,False,Same as others.
878,36159334.0,2023-04-25T10:20:44Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-04-23 14:14:25,Matthew Bogarin,I can to check for an update. I can never pay my bill through the app now nor does it remind me a bill is due like it use too,1,False,App hasn’t worked for months now
879,,,,2023-03-31 15:32:35,Forgetful8765309,Annoying that I need to install an app and log in with a spectrum user ID and password just to change the SSID.  How complicated do we need to make things??!!  I’ll keep the default settings.  Uninstalled.,1,False,Annoying
880,,,,2023-03-11 05:41:03,Mean Streak99,The app only works some times. Half my services only show part time.. Better off trying to access account through the website,1,False,Worst app I’ve ever used.
881,,,,2023-02-24 20:17:24,Avearable,I try to login today but it’s loading before you can login in. Just loaded can’t move to login. Thanks fix the bugs thanks.,1,False,Last updated now loading
882,,,,2023-02-19 13:33:36,Sam_saravana,"App drains a lot battery in background. Even after disable background app refresh, I have to kill the app session to save batter from draining. Please fix battery consumption issue.",1,False,Drains a lot battery in background
883,34810290.0,2023-02-11T15:46:43Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-02-10 06:02:20,onceuopnatime,"My internet goes in and out quite frequently, and takes forever to connect.",2,False,In and out
884,34783197.0,2023-02-09T23:46:52Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution.
",2023-02-08 21:20:46,Iamrichhomiealal,For the amount of money spent you would hope the interruptions wouldn’t happen so often.,2,False,Service
885,34562340.0,2023-01-30T11:34:16Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-28 23:35:47,Ebonemc,I want to say thank to my technician Jonathan. He was awesome. He made sure everything was perfect for he left. Very sweet and knowledgeable.,4,False,Awesome
886,34129812.0,2023-01-06T11:26:08Z,"We apologize for the poor experience and would like to look into this issue further. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can collect some additional information from you and about your experience. ^RJR",2023-01-04 17:54:57,Susanthri,"The service agent who called was utterly rude, making all sorts of whistle noises. Not even a greeting. Asked her to look up why my auto pay wasn’t working. She took zero interest trying to find a way 
Susan",1,False,Spectrum Customer Service Call
887,,,,2023-05-27 23:46:56,linguere,Love this app,5,False,Very user friendly and helpful
888,,,,2023-04-06 11:16:55,TheDadRocks,This app does everything it’s supposed to and more!,5,False,Best App Ever
889,,,,2023-04-27 18:25:32,1stoobs,Gotta make sure that Wi fi has no glitches or you’d get a 5.,4,False,4 star
890,35392959.0,2023-03-15T04:48:20Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-13 18:33:58,Shaskinnyin,"I love spectrum , Wi-Fi speed is great and so is my mobile",5,False,Customer
891,34434743.0,2023-01-23T11:44:00Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-21 23:54:44,tablg,Great for paying bills,5,False,Bill
892,,,,2023-03-09 20:22:21,Go elsewhere!!,I negotiated a reasonable price for  my internet and every year they raise it .   They are a sneaky shady Company.   Don’t do business with then if you have a choice!!!  In addition their service has a tendency to stop working for short periods of time.,1,False,Price
893,34804045.0,2023-02-11T00:32:23Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-02-09 15:32:34,Tedd Strawn,"I love the services, but it would be great if the price was a lot more affordable. There’s a lot of the same channels that just repeat to make it look like I have many channels.",2,False,Review
894,34370205.0,2023-01-19T03:18:14Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-01-17 20:12:47,gabstephanie_,Great way to keep track of upcoming payments!,5,False,👍🏽
895,34143503.0,2023-01-07T11:26:10Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-05 17:31:03,Felicia Dallas Tx,Best cable and internet company out there!!,5,False,Great experience
896,,,,2023-01-02 14:35:06,Hawkhoot,For the price I pay I should be able to get a better signal in my farthest bedroom,3,False,Signal strength
897,,,,2023-06-10 21:22:38,Looking4myangel,Spectrum agents were very helpful.,5,False,Awesome service and connection.👍
898,,,,2023-07-27 19:35:43,amjice,Making the customers enter their credit or debit card numbers into yet another server that can be hacked is neither convenient nor good customer service.,1,False,No Apple Pay … really?
899,,,,2023-06-05 16:12:11,MiMiola Joshua,Literally two clicks and paid,5,False,Good
900,,,,2023-04-14 13:01:25,KELSIE ALLEN,Very easy and convenient to use!,5,False,Love the app
901,36257980.0,2023-05-01T10:23:22Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-04-29 16:31:46,q hole,"It’s obvious this Spectrum writes fake 5-star reviews on here. We started paying 50 a month for the most basic internet package, and they’ve raised it to $80 a month. Same spotty connection, higher price. This should be illegal.",1,False,Greedy
902,34895848.0,2023-02-16T03:19:26Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-02-15 01:22:30,Her1103,Very easy to understand and navigate!,5,False,Great app
903,35738178.0,2023-04-03T10:28:22Z,"Sorry you are having trouble with logging in, if you need direct support,  please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions",2023-04-01 19:49:53,absbsnw,I have an iPhone 13 that is 100% up to date. I have not been able to open this app in a week to pay my bill. This is ridiculous,1,False,App will not open
904,35260384.0,2023-03-07T19:47:12Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution.
",2023-03-06 13:52:04,lee arvy,Thinking of canceling out,3,False,Internet speed very slow
905,,,,2023-02-21 06:27:25,KGRoyalness,$75 bucks a month for only WiFi is steep. Loyal customers shouldn’t be treated that way.,3,False,HIGH PRICES for only the basic WiFi
906,34466572.0,2023-01-24T23:31:13Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-01-23 20:10:45,oneandonlyjp,Super easy to navigate!,5,False,Easy
907,34536221.0,2023-01-29T00:18:03Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app 
",2023-01-27 21:03:32,crcomer325,Last update does not work,3,False,Stopped working
